Team Name,First Name,Last Name,Player Number,Position,B/T,Ht,Wt,DOB,Career Health ,Seasonal Health,Percent of Reinjury,Status,Base Salary,Spotrac Agent,Spotrac Agency
Cardinals,Masyn,Winn,0,Shortstop,R/R,"5' 11""",180,03/21/2002,,,,Pre-Arb,-,-,-
Cardinals,Tommy,Edman,19,Shortstop,S/R,"5' 10""",180,05/09/1995,,,,Arb 2,"8,100,000",Jonathan Weiss,-
Cardinals,José,Fermín,35,Shortstop,R/R,"5' 9""",200,03/29/1999,,,,-,-,-,-
Cardinals,Brendan,Donovan,33,Shortstop,L/R,"6' 1""",195,01/16/1997,,,,Pre-Arb,-,-,-
Cardinals,Tyler,O'Neill,27,Left Field,R/R,"5' 11""",200,06/22/1995,,,,Arb 3,"5,400,000",-,Boras Corporation
Cardinals,Brendan,Donovan,33,Left Field,L/R,"6' 1""",195,01/16/1997,,,,Pre-Arb,-,-,-
Cardinals,Richie,Palacios,67,Left Field,L/R,"5' 10""",180,05/16/1997,,,,Pre-Arb,-,-,-
Cardinals,Tommy,Edman,19,Center Field,S/R,"5' 10""",180,05/09/1995,,,,Arb 2,"8,100,000",Jonathan Weiss,-
Cardinals,Dylan,Carlson,3,Center Field,S/L,"6' 2""",205,10/23/1998,,,,Arb 1,"2,100,000",-,ALIGND
Cardinals,Lars,Nootbaar,21,Center Field,L/R,"6' 3""",210,09/08/1997,,,,Pre-Arb,-,-,-
Cardinals,Richie,Palacios,67,Center Field,L/R,"5' 10""",180,05/16/1997,,,,Pre-Arb,-,-,-
Cardinals,Michael,Siani,63,Center Field,L/L,"6' 1""",188,07/16/1999,,,,Pre-Arb,-,-,-
Cardinals,Jordan,Walker,18,Right Field,R/R,"6' 6""",245,05/22/2002,,,,Pre-Arb,-,-,-
Cardinals,Lars,Nootbaar,21,Right Field,L/R,"6' 3""",210,09/08/1997,,,,Pre-Arb,-,-,-
Cardinals,Brendan,Donovan,33,Right Field,L/R,"6' 1""",195,01/16/1997,,,,Pre-Arb,-,-,-
Cardinals,Dylan,Carlson,3,Right Field,S/L,"6' 2""",205,10/23/1998,,,,Arb 1,"2,100,000",-,ALIGND
Cardinals,Tommy,Edman,19,Right Field,S/R,"5' 10""",180,05/09/1995,,,,Arb 2,"8,100,000",Jonathan Weiss,-
Cardinals,Alec,Burleson,41,Right Field,L/L,"6' 2""",212,11/25/1998,,,,Pre-Arb,-,-,Ballengee Group
Cardinals,Richie,Palacios,67,Right Field,L/R,"5' 10""",180,05/16/1997,,,,Pre-Arb,-,-,-
Cardinals,Willson,Contreras,40,Designated Hitter,R/R,"6' 1""",225,05/13/1992,,,,-,"18,000,000",-,Octagon
Cardinals,Nolan,Gorman,16,Designated Hitter,L/R,"6' 1""",210,05/10/2000,,,,Pre-Arb,-,-,-
Cardinals,Lars,Nootbaar,21,Designated Hitter,L/R,"6' 3""",210,09/08/1997,,,,Pre-Arb,-,-,-
