Team Name,First Name,Last Name,Player Number,Position,B/T,Ht,Wt,DOB,Career Health ,Seasonal Health,Percent of Reinjury,Status,Base Salary,Spotrac Agent,Spotrac Agency
Guardians,David,Fry,12,Catcher,R/R,"6' 0""",215,11/20/1995,,,,Pre-Arb,-,-,-
Guardians,Josh,Naylor,22,Catcher,L/L,"5' 11""",250,06/22/1997,,,,Arb 3,"7,000,000",-,ISE Baseball
Guardians,David,Fry,12,First Base,R/R,"6' 0""",215,11/20/1995,,,,Pre-Arb,-,-,-
Guardians,Andrés,Giménez,0,Second Base,L/R,"5' 11""",161,09/04/1998,,,,-,-,-,-
Guardians,Tyler,Freeman,2,Second Base,R/R,"6' 0""",190,05/21/1999,,,,Pre-Arb,-,-,-
Guardians,Gabriel,Arias,13,Second Base,R/R,"6' 1""",217,02/27/2000,,,,Pre-Arb,-,-,-
Guardians,Brayan,Rocchio,6,Second Base,S/R,"5' 10""",170,01/13/2001,,,,Pre-Arb,-,-,-
Guardians,José,Ramírez,11,Third Base,S/R,"5' 9""",190,09/17/1992,,,,-,-,-,-
Guardians,Gabriel,Arias,13,Third Base,R/R,"6' 1""",217,02/27/2000,,,,Pre-Arb,-,-,-
Guardians,David,Fry,12,Third Base,R/R,"6' 0""",215,11/20/1995,,,,Pre-Arb,-,-,-
Guardians,Tyler,Freeman,2,Third Base,R/R,"6' 0""",190,05/21/1999,,,,Pre-Arb,-,-,-
Guardians,Brayan,Rocchio,6,Third Base,S/R,"5' 10""",170,01/13/2001,,,,Pre-Arb,-,-,-
Guardians,Brayan,Rocchio,6,Shortstop,S/R,"5' 10""",170,01/13/2001,,,,Pre-Arb,-,-,-
Guardians,Gabriel,Arias,13,Shortstop,R/R,"6' 1""",217,02/27/2000,,,,Pre-Arb,-,-,-
Guardians,Tyler,Freeman,2,Shortstop,R/R,"6' 0""",190,05/21/1999,,,,Pre-Arb,-,-,-
Guardians,José,Tena,8,Shortstop,L/R,"5' 11""",195,03/20/2001,,,,-,-,-,-
Guardians,Andrés,Giménez,0,Shortstop,L/R,"5' 11""",161,09/04/1998,,,,-,-,-,-
Guardians,Steven,Kwan,38,Left Field,L/L,"5' 9""",170,09/05/1997,,,,Pre-Arb,-,-,-
Guardians,Will,Brennan,17,Left Field,L/L,"6' 0""",200,02/02/1998,,,,Pre-Arb,-,-,-
Guardians,Myles,Straw,7,Center Field,R/R,"5' 10""",178,10/17/1994,,,,-,"4,500,000",-,Frontline
Guardians,Ramón,Laureano,10,Center Field,R/R,"5' 11""",203,07/15/1994,,,,-,-,-,-
Guardians,Will,Brennan,17,Center Field,L/L,"6' 0""",200,02/02/1998,,,,Pre-Arb,-,-,-
Guardians,Steven,Kwan,38,Center Field,L/L,"5' 9""",170,09/05/1997,,,,Pre-Arb,-,-,-
Guardians,Will,Brennan,17,Right Field,L/L,"6' 0""",200,02/02/1998,,,,Pre-Arb,-,-,-
Guardians,Ramón,Laureano,10,Right Field,R/R,"5' 11""",203,07/15/1994,,,,-,-,-,-
Guardians,Gabriel,Arias,13,Right Field,R/R,"6' 1""",217,02/27/2000,,,,Pre-Arb,-,-,-
Guardians,David,Fry,12,Right Field,R/R,"6' 0""",215,11/20/1995,,,,Pre-Arb,-,-,-
Guardians,Josh,Naylor,22,Right Field,L/L,"5' 11""",250,06/22/1997,,,,Arb 3,"7,000,000",-,ISE Baseball
Guardians,Steven,Kwan,38,Right Field,L/L,"5' 9""",170,09/05/1997,,,,Pre-Arb,-,-,-
Guardians,Josh,Naylor,22,Right Field,L/L,"5' 11""",250,06/22/1997,,,,Arb 3,"7,000,000",-,ISE Baseball
